-15.0;3.2768954099163867
-14.9;1.1721619306729205
-14.8;0.2808856538713875
-14.700000000000001;-0.10002296580095167
-14.600000000000001;-0.24425079584153506
-14.500000000000002;-0.26924306431590594
-14.400000000000002;-0.22998562191284605
-14.300000000000002;-0.15534718574424455
-14.200000000000003;-0.06213285320046552
-14.100000000000003;0.03639407010658738
-14.000000000000004;0.13253810789653994
-13.900000000000004;0.2132808994095603
-13.800000000000004;0.26375788198111166
-13.700000000000005;0.2592004570671036
-13.600000000000005;0.15338675286435743
-13.500000000000005;-0.14953350953163783
-13.400000000000006;-0.8679646557359566
-13.300000000000006;-2.5484840285231574
-13.200000000000006;-6.719926605715856
-13.100000000000007;-18.317711583267837
-13.000000000000007;-56.74650447553658
-12.900000000000007;-223.63454159486864
-12.800000000000008;-1383.7314793997343
-12.700000000000008;-23171.007035181712
-12.600000000000009;-2.3132311317060266E7
-12.500000000000009;774600.5617279351
-12.40000000000001;7702.994949134514
-12.30000000000001;710.4067115491434
-12.20000000000001;137.66349866643478
-12.10000000000001;38.384474311569555
-12.00000000000001;13.06468368617129
-11.900000000000011;4.900352801923152
-11.800000000000011;1.8307884935150516
-11.700000000000012;0.5636851617499596
-11.600000000000012;0.01889578362986725
-11.500000000000012;-0.20363177161356463
-11.400000000000013;-0.26898043770292107
-11.300000000000013;-0.2518210952721269
-11.200000000000014;-0.18924805062652506
-11.100000000000014;-0.10256348028789782
-11.000000000000014;-0.006205047798763461
-10.900000000000015;0.09424032003007266
-10.800000000000015;0.18262507567670294
-10.700000000000015;0.24785440034960884
-10.600000000000016;0.2700555651735209
-10.500000000000016;0.2140710846646039
-10.400000000000016;0.009843952538139905
-10.300000000000017;-0.49491281234774775
-10.200000000000017;-1.6698848897776704
-10.100000000000017;-4.495192440326636
-10.000000000000018;-11.936908373651246
-9.900000000000018;-34.64091032503923
-9.800000000000018;-121.40905506187492
-9.700000000000019;-600.2026071138811
-9.60000000000002;-5931.526515911839
-9.50000000000002;-413971.9483654505
